eigen_index,lambda_real,lambda_imag,frequency,growth_abs,growth_ratio,k2,k
0,-0.23729829595731558,0.0,0.0,0.23729829595731558,237298295957315.56,2.4044472830986425,1.5506280286060363
1,0.23734395948034823,0.0,0.0,0.23734395948034823,237343959480348.22,2.403141719817678,1.5502069925715334
2,-0.1862707304023306,0.0,0.0,0.1862707304023306,186270730402330.6,2.2781329954799188,1.5093485334673098
3,0.18622922002788142,0.0,0.0,0.18622922002788142,186229220027881.4,2.2798410049943185,1.5099142376288524
24,-0.0938265500658478,0.0,0.0,0.0938265500658478,93826550065847.78,3.8872777036925554,1.9716180420387097
27,-0.06874750855758283,0.0,0.0,0.06874750855758283,68747508557582.82,3.771454938893598,1.9420234135801757
37,0.06833825215127226,0.0,0.0,0.06833825215127226,68338252151272.26,3.7600046024136167,1.9390731297229655
32,0.09433694590248382,0.0,0.0,0.09433694590248382,94336945902483.81,3.881188190265771,1.970073143379649
43,-0.02454349197603791,0.0,0.0,0.02454349197603791,24543491976037.91,4.190281444307553,2.0470176951622947
42,0.02447358113612752,0.0,0.0,0.02447358113612752,24473581136127.52,4.200706115428064,2.0495624204761524
16,0.13434824561234976,0.024612851628745283,0.024612851628745283,0.13434824561234976,5.458459167545008,3.064571995480068,1.7505918986103153
8,-0.1343256138009825,0.02464402041394548,0.02464402041394548,0.1343256138009825,5.450637174645853,3.0658798126564553,1.750965394477131
28,-0.06415266224699055,0.02468169305777249,0.02468169305777249,0.06415266224699055,2.59920022896437,3.4156219538030785,1.8481401337028203
35,0.06419159167237345,0.024917206580177282,0.024917206580177282,0.06419159167237345,2.5761953478140143,3.397896189200626,1.8433383273833988
6,-0.13684363365241403,0.0399179613917487,0.0399179613917487,0.13684363365241403,3.428121799844731,3.0090492054860927,1.7346611212239964
14,0.13684282405198486,0.03994522146537942,0.03994522146537942,0.13684282405198486,3.4257620569355645,3.00636965023817,1.7338885922221674
25,-0.06698342067481332,0.041679715265152434,0.041679715265152434,0.06698342067481332,1.6070988069061212,2.988424052796649,1.7287058896170422
33,0.06695344589307117,0.041913949698511845,0.041913949698511845,0.06695344589307117,1.5974024489381002,2.9909956763535064,1.7294495298659358
40,3.491306165264926e-05,0.042967313274047965,0.042967313274047965,3.491306165264926e-05,0.0008125493309291129,3.443221109140495,1.855591848748128
30,-0.03687734562690503,0.04297378656755943,0.04297378656755943,0.03687734562690503,0.8581358212157977,3.6071735747301537,1.8992560582317892
38,0.03672042618461646,0.04340102731083619,0.04340102731083619,0.03672042618461646,0.846072742048856,3.6005915473877836,1.8975224761218992
22,0.0875239909552586,0.06963377660936346,0.06963377660936346,0.0875239909552586,1.2569186279563287,2.6775251978494903,1.6363145167874942
18,-0.08746450420112775,0.06977073612536377,0.06977073612536377,0.08746450420112775,1.253598701380646,2.6770386463269658,1.6361658370492174
20,0.0001180773494764975,0.10925603708516271,0.10925603708516271,0.0001180773494764975,0.001080739816550904,3.349500796140392,1.8301641445893295
12,0.03222623076045479,0.12091699551184117,0.12091699551184117,0.03222623076045479,0.26651531179749616,2.5665191615100564,1.6020359426398822
10,-0.03229974850244634,0.12102373641005783,0.12102373641005783,0.03229974850244634,0.2668877152578312,2.5676733541896004,1.6023961289860882
4,-9.698078652393277e-05,0.14031076017414454,0.14031076017414454,9.698078652393277e-05,0.0006911856681808763,2.4976393480737054,1.5803921500924083
