pair_id,candidate_a,candidate_b,geometry_a,geometry_b
P00022,4975e634e123efdc,8cc41ddba90e1afd,geometry/4975e634e123efdc.npz,geometry/8cc41ddba90e1afd.npz
P00023,545020bfcd46343e,7b5ccefb0d08e0dd,geometry/545020bfcd46343e.npz,geometry/7b5ccefb0d08e0dd.npz
P00024,e60857cabc9fc0d7,0731e922cff4d23f,geometry/e60857cabc9fc0d7.npz,geometry/0731e922cff4d23f.npz
P00025,411c8a7721825d83,387b0177ae3c82b5,geometry/411c8a7721825d83.npz,geometry/387b0177ae3c82b5.npz
P00026,266530bc980ced55,bb6cd43a370afa71,geometry/266530bc980ced55.npz,geometry/bb6cd43a370afa71.npz
P00027,e405d2445e30c6b6,d9b09ab8ed28d0cd,geometry/e405d2445e30c6b6.npz,geometry/d9b09ab8ed28d0cd.npz
P00028,c895f67408c7e5e1,9258e0c66355e992,geometry/c895f67408c7e5e1.npz,geometry/9258e0c66355e992.npz
P00029,76b84977197c1a76,aa868ccb5356293a,geometry/76b84977197c1a76.npz,geometry/aa868ccb5356293a.npz
P00030,327dd613bdab2f18,63096b1fc948675c,geometry/327dd613bdab2f18.npz,geometry/63096b1fc948675c.npz
P00031,cf497cf25d9f01d1,d7b9879aea21017b,geometry/cf497cf25d9f01d1.npz,geometry/d7b9879aea21017b.npz
P00032,4303d37e5c5553c3,9344de30ca8ec6e1,geometry/4303d37e5c5553c3.npz,geometry/9344de30ca8ec6e1.npz
P00033,553fba8296963f03,6f6276684c6ad1d5,geometry/553fba8296963f03.npz,geometry/6f6276684c6ad1d5.npz
P00034,99736dcb3d5ba617,49434a83aa3e638c,geometry/99736dcb3d5ba617.npz,geometry/49434a83aa3e638c.npz
P00035,c6cd0e2b16745c8e,79935fbfdbfe2e5a,geometry/c6cd0e2b16745c8e.npz,geometry/79935fbfdbfe2e5a.npz
P00036,3ac2d17321f724ee,ef4c10c621124381,geometry/3ac2d17321f724ee.npz,geometry/ef4c10c621124381.npz
P00037,a6f06b7d300ccaae,c6dfeef23dca30a2,geometry/a6f06b7d300ccaae.npz,geometry/c6dfeef23dca30a2.npz
P00038,cfa896fde52cc530,d77f0faa99b41237,geometry/cfa896fde52cc530.npz,geometry/d77f0faa99b41237.npz
P00039,3fd8d15fa0eddd27,ee05f6e9f41f4e99,geometry/3fd8d15fa0eddd27.npz,geometry/ee05f6e9f41f4e99.npz
P00040,3a2d2ba4a0e37731,0528b77ea022474a,geometry/3a2d2ba4a0e37731.npz,geometry/0528b77ea022474a.npz
P00041,c6ee862021097d4a,f67dfa6f6b5f5875,geometry/c6ee862021097d4a.npz,geometry/f67dfa6f6b5f5875.npz
P00042,444c72f56217131a,18701d4ca6461043,geometry/444c72f56217131a.npz,geometry/18701d4ca6461043.npz
P00043,f3d63548b089b132,75d9d353cd3b6e09,geometry/f3d63548b089b132.npz,geometry/75d9d353cd3b6e09.npz
P00044,737bb17b1147cb6e,cb0094b627d92d52,geometry/737bb17b1147cb6e.npz,geometry/cb0094b627d92d52.npz
P00045,98d4e74298043c7e,fdc2cd25ac1bd112,geometry/98d4e74298043c7e.npz,geometry/fdc2cd25ac1bd112.npz
P00046,5b3fb3cdb0a5b351,b05c470253a53d36,geometry/5b3fb3cdb0a5b351.npz,geometry/b05c470253a53d36.npz
P00047,8aba2c17a8eaf0a3,d9e91193a3711422,geometry/8aba2c17a8eaf0a3.npz,geometry/d9e91193a3711422.npz
P00048,ea27e406724c5e14,9b27f24bf1643e35,geometry/ea27e406724c5e14.npz,geometry/9b27f24bf1643e35.npz
P00049,2064b15d6cc5ce10,7afafb35acad0e57,geometry/2064b15d6cc5ce10.npz,geometry/7afafb35acad0e57.npz
P00050,39cba8004ac6ba21,3e5ce58dfdac1337,geometry/39cba8004ac6ba21.npz,geometry/3e5ce58dfdac1337.npz
P00051,0e300dfa07e0b51f,e31e399d4f85b8ee,geometry/0e300dfa07e0b51f.npz,geometry/e31e399d4f85b8ee.npz
P00052,3e30e8d788c760fd,6a8e41838ae182bf,geometry/3e30e8d788c760fd.npz,geometry/6a8e41838ae182bf.npz
P00053,f6c97a842f253d52,f0ac83924086151e,geometry/f6c97a842f253d52.npz,geometry/f0ac83924086151e.npz
P00054,c161abe2759b8574,b1f5147d4a52daef,geometry/c161abe2759b8574.npz,geometry/b1f5147d4a52daef.npz
P00055,b014c28ffb5c5e30,6bbbc0f6c0113755,geometry/b014c28ffb5c5e30.npz,geometry/6bbbc0f6c0113755.npz
P00056,9dd43690a4865ec0,2c10b461a9f83205,geometry/9dd43690a4865ec0.npz,geometry/2c10b461a9f83205.npz
P00057,2fa282bf99e72edd,f2f933563f9cf56d,geometry/2fa282bf99e72edd.npz,geometry/f2f933563f9cf56d.npz
P00058,d34632c3879c11f9,ca977b586d1de25e,geometry/d34632c3879c11f9.npz,geometry/ca977b586d1de25e.npz
P00059,ed728c4ff9efc287,3db41b2819f33c16,geometry/ed728c4ff9efc287.npz,geometry/3db41b2819f33c16.npz
P00060,a2bc5d9df907efb4,3c0b4938f666022e,geometry/a2bc5d9df907efb4.npz,geometry/3c0b4938f666022e.npz
P00061,00271f38b294949f,244a0b76e7262e55,geometry/00271f38b294949f.npz,geometry/244a0b76e7262e55.npz
P00062,2f1be0222853aae7,067e7bcccc8df7a7,geometry/2f1be0222853aae7.npz,geometry/067e7bcccc8df7a7.npz
P00063,fe19e600f6cff29b,e23b4038f83e5e35,geometry/fe19e600f6cff29b.npz,geometry/e23b4038f83e5e35.npz
P00064,af8b0c98e4dfeed3,9664eda80ddef710,geometry/af8b0c98e4dfeed3.npz,geometry/9664eda80ddef710.npz
P00065,286885ab70bf5396,53510ac2d421ab47,geometry/286885ab70bf5396.npz,geometry/53510ac2d421ab47.npz
P00066,d7b7da8397e14442,ec9c5d76fef86b05,geometry/d7b7da8397e14442.npz,geometry/ec9c5d76fef86b05.npz
P00067,d238c6730c419203,7fc628f6d298f91e,geometry/d238c6730c419203.npz,geometry/7fc628f6d298f91e.npz
P00068,012b10fc83dd1a15,5cb3af691e623ce5,geometry/012b10fc83dd1a15.npz,geometry/5cb3af691e623ce5.npz
P00069,ab1fe9a413750e4d,0cb0cd6b818da86b,geometry/ab1fe9a413750e4d.npz,geometry/0cb0cd6b818da86b.npz
P00070,f236f88ce9dde27d,2e4d0afd064473f3,geometry/f236f88ce9dde27d.npz,geometry/2e4d0afd064473f3.npz
P00071,268e811ddcbb27d0,5f364417272c06e2,geometry/268e811ddcbb27d0.npz,geometry/5f364417272c06e2.npz
P00072,2fb360f67a204e84,f2267c60471b9f69,geometry/2fb360f67a204e84.npz,geometry/f2267c60471b9f69.npz
P00073,bbd9bc8e50c560ec,c0b13198e8263174,geometry/bbd9bc8e50c560ec.npz,geometry/c0b13198e8263174.npz
P00074,10fff5bb4ca9e017,4e1a9ca1b6f8b2b7,geometry/10fff5bb4ca9e017.npz,geometry/4e1a9ca1b6f8b2b7.npz
P00075,4e5df97bbc1d5b66,ad0f17d0171784b1,geometry/4e5df97bbc1d5b66.npz,geometry/ad0f17d0171784b1.npz
P00076,1e57dceb9a2916d4,8c3d6d4c01399fe0,geometry/1e57dceb9a2916d4.npz,geometry/8c3d6d4c01399fe0.npz
P00077,28ceb88b81e58762,3ee7d9b9008bcc11,geometry/28ceb88b81e58762.npz,geometry/3ee7d9b9008bcc11.npz
P00078,f49fbb46bdf504d0,5ae4ea1584815d67,geometry/f49fbb46bdf504d0.npz,geometry/5ae4ea1584815d67.npz
P00079,e67c8279eda12349,39653c3efeff057a,geometry/e67c8279eda12349.npz,geometry/39653c3efeff057a.npz
P00080,b5d92465d0a21f9b,d8e2878bc549b6a6,geometry/b5d92465d0a21f9b.npz,geometry/d8e2878bc549b6a6.npz
P00081,f19fce203a36dc23,63ad77834fe9eb80,geometry/f19fce203a36dc23.npz,geometry/63ad77834fe9eb80.npz
P00082,1395b58eac15d8d0,3eb054d36b8c2085,geometry/1395b58eac15d8d0.npz,geometry/3eb054d36b8c2085.npz
P00083,a0e9d1b2d037f1ac,f00938c4a06cca2a,geometry/a0e9d1b2d037f1ac.npz,geometry/f00938c4a06cca2a.npz
P00084,2e3766c50f93dfb1,8dbb468f9274f9f5,geometry/2e3766c50f93dfb1.npz,geometry/8dbb468f9274f9f5.npz
P00085,5a20493940e204b0,76d876b60051b50c,geometry/5a20493940e204b0.npz,geometry/76d876b60051b50c.npz
P00086,ea224340f6a5ff39,a2211c52fb1660be,geometry/ea224340f6a5ff39.npz,geometry/a2211c52fb1660be.npz
P00087,abd39f8aa541a84c,777af1c1dcfefd44,geometry/abd39f8aa541a84c.npz,geometry/777af1c1dcfefd44.npz
P00088,6804c8312e54927c,b433909d6124d197,geometry/6804c8312e54927c.npz,geometry/b433909d6124d197.npz
P00089,6d97e13b07c2c5fc,c3301c9d23a74110,geometry/6d97e13b07c2c5fc.npz,geometry/c3301c9d23a74110.npz
P00090,8276fa9211ebb940,5a7a4f4bd0270fd6,geometry/8276fa9211ebb940.npz,geometry/5a7a4f4bd0270fd6.npz
P00091,d12b68d474be7ea6,010c2c7366279580,geometry/d12b68d474be7ea6.npz,geometry/010c2c7366279580.npz
P00092,d308013cfc8cc1da,a3f4b827ef6f2aa4,geometry/d308013cfc8cc1da.npz,geometry/a3f4b827ef6f2aa4.npz
P00093,4e3e9fb04e7f4788,d45ba000380341d7,geometry/4e3e9fb04e7f4788.npz,geometry/d45ba000380341d7.npz
P00094,e3dbcf44035d4bd4,b243e25492c9c4bf,geometry/e3dbcf44035d4bd4.npz,geometry/b243e25492c9c4bf.npz
P00095,ffaf552a90a1401c,bb313628afb83bbe,geometry/ffaf552a90a1401c.npz,geometry/bb313628afb83bbe.npz
